Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
INC.463702145 (9469.014),14.05.2019 07:26 Z,"33° 15' 21.60"" N","024° 26' 33.60"" E",096°,014.0 kn.,014.9 kn.,002.0m/s,124°,1011mb,0.7m,0.2m,0.7m,125°,105°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-34,14.05.2019 06:36 Z,"33° 17' 05.31"" N","024° 12' 06.66"" E",099°,014.5 kn.,014.5 kn.,003.0m/s,126°,1010mb,0.7m,0.3m,0.7m,125°,080°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 06:19 Z,"33° 17' 45.28"" N","024° 07' 20.06"" E",099°,011.6 kn.,014.2 kn.,003.0m/s,128°,1010mb,0.8m,0.3m,0.7m,125°,080°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 04:41 Z,"33° 21' 14.18"" N","023° 39' 52.60"" E",099°,013.6 kn.,013.6 kn.,003.0m/s,136°,1010mb,0.8m,0.3m,0.7m,130°,-005°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 04:36 Z,"33° 21' 24.76"" N","023° 38' 26.76"" E",099°,013.6 kn.,013.6 kn.,003.0m/s,136°,1010mb,0.8m,0.4m,0.7m,130°,-005°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 04:31 Z,"33° 21' 34.84"" N","023° 37' 06.69"" E",099°,013.5 kn.,013.5 kn.,003.0m/s,136°,1010mb,0.8m,0.4m,0.7m,130°,-005°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 04:26 Z,"33° 21' 45.08"" N","023° 35' 47.05"" E",099°,013.4 kn.,013.4 kn.,003.0m/s,138°,1010mb,0.8m,0.4m,0.7m,135°,-005°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 04:21 Z,"33° 21' 54.81"" N","023° 34' 27.96"" E",099°,013.4 kn.,013.5 kn.,003.0m/s,140°,1010mb,0.8m,0.4m,0.7m,135°,-005°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 04:15 Z,"33° 22' 08.53"" N","023° 32' 47.32"" E",100°,013.4 kn.,013.5 kn.,003.0m/s,140°,1010mb,0.8m,0.4m,0.7m,140°,-005°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 03:57 Z,"33° 22' 39.68"" N","023° 28' 05.12"" E",096°,013.4 kn.,013.5 kn.,003.0m/s,140°,1010mb,0.8m,0.4m,0.7m,140°,060°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 03:53 Z,"33° 22' 44.59"" N","023° 27' 06.37"" E",096°,013.4 kn.,013.6 kn.,004.0m/s,140°,1010mb,0.8m,0.4m,0.7m,140°,060°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 03:34 Z,"33° 23' 10.41"" N","023° 21' 48.39"" E",094°,013.5 kn.,013.5 kn.,004.0m/s,142°,1010mb,0.8m,0.4m,0.8m,140°,065°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 03:29 Z,"33° 23' 15.31"" N","023° 20' 33.48"" E",094°,013.3 kn.,013.3 kn.,004.0m/s,142°,1010mb,0.8m,0.4m,0.8m,140°,065°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 03:25 Z,"33° 23' 18.72"" N","023° 19' 35.45"" E",095°,013.3 kn.,013.4 kn.,004.0m/s,142°,1010mb,0.8m,0.4m,0.8m,140°,070°,006sec,003sec,0.10m/s,122°
AIS.636013410.S-19,14.05.2019 03:20 Z,"33° 23' 27.39"" N","023° 18' 16.36"" E",100°,013.5 kn.,013.9 kn.,004.0m/s,142°,1010mb,0.8m,0.4m,0.8m,140°,070°,006sec,003sec,0.11m/s,123°
INC.463702145 (9469.014),14.05.2019 01:28 Z,"33° 27' 36.00"" N","022° 47' 19.20"" E",097°,014.0 kn.,013.3 kn.,004.0m/s,150°,1010mb,0.9m,0.5m,0.8m,155°,080°,006sec,003sec,0.20m/s,126°
INC.463702145 (9469.014),13.05.2019 19:26 Z,"33° 32' 07.20"" N","021° 11' 07.20"" E",087°,013.2 kn.,012.4 kn.,000.0m/s,180°,1010mb,1.1m,0.6m,0.8m,300°,300°,006sec,003sec,0.20m/s,126°
INC.463702145 (9469.014),13.05.2019 13:28 Z,"33° 27' 55.20"" N","019° 42' 24.00"" E",091°,012.6 kn.,013.0 kn.,003.0m/s,252°,1010mb,0.9m,0.5m,0.7m,240°,175°,005sec,003sec,0.10m/s,144°
INC.463702145 (9469.014),13.05.2019 07:26 Z,"33° 24' 21.60"" N","018° 08' 40.79"" E",087°,013.0 kn.,013.5 kn.,002.0m/s,342°,1011mb,1.0m,0.6m,0.8m,340°,290°,005sec,003sec,0.10m/s,177°
INC.463702145 (9469.014),13.05.2019 01:28 Z,"33° 19' 57.60"" N","016° 32' 55.20"" E",085°,013.0 kn.,012.7 kn.,006.0m/s,346°,1012mb,1.0m,0.7m,0.7m,340°,015°,005sec,003sec,0.10m/s,178°
INC.463702145 (9469.014),12.05.2019 19:26 Z,"33° 15' 57.60"" N","015° 01' 33.60"" E",085°,012.6 kn.,012.4 kn.,008.0m/s,350°,1012mb,1.0m,0.9m,0.6m,350°,015°,005sec,004sec,0.08m/s,050°
INC.463702145 (9469.014),12.05.2019 13:26 Z,"33° 12' 07.20"" N","013° 32' 48.00"" E",087°,013.0 kn.,008.1 kn.,005.0m/s,016°,1014mb,0.9m,0.6m,0.5m,020°,340°,005sec,004sec,0.00m/s,050°
INC.463702145 (9469.014),12.05.2019 07:26 Z,"32° 49' 07.20"" N","012° 41' 43.20"" E",175°,000.2 kn.,000.0 kn.,005.0m/s,100°,1014mb,0.6m,0.4m,0.5m,100°,070°,004sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),12.05.2019 01:28 Z,"32° 49' 12.00"" N","012° 41' 43.20"" E",187°,000.0 kn.,000.1 kn.,005.0m/s,122°,1015mb,0.6m,0.4m,0.5m,120°,060°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),11.05.2019 19:28 Z,"32° 48' 26.40"" N","012° 41' 43.20"" E",133°,000.0 kn.,000.0 kn.,005.0m/s,106°,1015mb,0.4m,0.3m,0.3m,105°,015°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),11.05.2019 13:26 Z,"32° 48' 21.60"" N","012° 41' 45.60"" E",133°,000.0 kn.,000.0 kn.,005.0m/s,100°,1016mb,0.3m,0.1m,0.3m,105°,005°,005sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),11.05.2019 07:26 Z,"32° 48' 19.19"" N","012° 41' 45.60"" E",133°,000.0 kn.,000.0 kn.,003.0m/s,106°,1017mb,0.3m,0.0m,0.3m,110°,015°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),11.05.2019 01:28 Z,"32° 48' 26.40"" N","012° 41' 43.20"" E",133°,000.2 kn.,000.0 kn.,002.0m/s,086°,1017mb,0.4m,0.1m,0.4m,080°,020°,004sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),10.05.2019 19:26 Z,"32° 48' 26.40"" N","012° 41' 43.20"" E",133°,000.0 kn.,000.0 kn.,004.0m/s,044°,1016mb,0.4m,0.2m,0.4m,050°,030°,004sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),10.05.2019 13:26 Z,"32° 48' 21.60"" N","012° 41' 45.60"" E",133°,000.0 kn.,000.0 kn.,003.0m/s,024°,1016mb,0.6m,0.2m,0.5m,025°,035°,004sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),10.05.2019 07:26 Z,"32° 48' 19.19"" N","012° 41' 48.00"" E",133°,000.0 kn.,000.0 kn.,003.0m/s,034°,1015mb,0.7m,0.2m,0.7m,040°,035°,004sec,001sec,0.00m/s,050°
INC.463702145 (9469.014),10.05.2019 01:28 Z,"32° 48' 23.99"" N","012° 41' 43.20"" E",133°,000.0 kn.,000.0 kn.,003.0m/s,358°,1013mb,0.6m,0.3m,0.5m,000°,035°,004sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),09.05.2019 19:26 Z,"32° 48' 21.60"" N","012° 41' 45.60"" E",148°,000.0 kn.,000.3 kn.,003.0m/s,358°,1011mb,0.5m,0.4m,0.3m,000°,070°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),09.05.2019 13:28 Z,"32° 49' 43.19"" N","012° 40' 40.80"" E",072°,000.6 kn.,000.0 kn.,003.0m/s,170°,1012mb,0.5m,0.2m,0.5m,165°,085°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),09.05.2019 07:26 Z,"32° 49' 45.60"" N","012° 40' 35.99"" E",007°,000.0 kn.,000.0 kn.,004.0m/s,184°,1013mb,0.5m,0.3m,0.4m,185°,080°,004sec,002sec,0.00m/s,050°
AIS.636013410.S-34,09.05.2019 03:55 Z,"32° 49' 44.65"" N","012° 40' 33.63"" E",033°,000.0 kn.,000.0 kn.,005.0m/s,148°,1014mb,0.6m,0.4m,0.5m,150°,070°,004sec,003sec,0.00m/s,050°
AIS.636013410.S-34,09.05.2019 02:34 Z,"32° 49' 45.12"" N","012° 40' 33.70"" E",154°,000.0 kn.,000.0 kn.,005.0m/s,144°,1014mb,0.6m,0.4m,0.5m,145°,070°,004sec,003sec,0.00m/s,050°
AIS.636013410.S-34,09.05.2019 02:13 Z,"32° 49' 45.55"" N","012° 40' 33.81"" E",127°,000.0 kn.,000.1 kn.,005.0m/s,144°,1015mb,0.6m,0.4m,0.5m,145°,070°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),09.05.2019 01:28 Z,"32° 49' 43.19"" N","012° 40' 33.60"" E",331°,000.2 kn.,000.0 kn.,005.0m/s,142°,1015mb,0.6m,0.4m,0.5m,145°,065°,004sec,003sec,0.00m/s,050°
AIS.636013410.S-34,09.05.2019 01:13 Z,"32° 49' 43.35"" N","012° 40' 33.56"" E",316°,000.0 kn.,000.0 kn.,005.0m/s,142°,1015mb,0.6m,0.4m,0.5m,140°,065°,004sec,003sec,0.00m/s,050°
AIS.636013410.S-34,09.05.2019 00:10 Z,"32° 49' 44.21"" N","012° 40' 33.27"" E",341°,000.0 kn.,000.0 kn.,003.0m/s,130°,1015mb,0.5m,0.3m,0.4m,120°,055°,004sec,002sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 22:46 Z,"32° 49' 44.93"" N","012° 40' 33.63"" E",110°,000.0 kn.,000.0 kn.,002.0m/s,108°,1015mb,0.6m,0.4m,0.4m,100°,045°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 20:10 Z,"32° 49' 44.07"" N","012° 40' 33.09"" E",101°,000.0 kn.,000.0 kn.,003.0m/s,078°,1015mb,0.6m,0.4m,0.4m,070°,035°,005sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),08.05.2019 19:26 Z,"32° 49' 43.19"" N","012° 40' 33.60"" E",331°,000.0 kn.,000.0 kn.,004.0m/s,072°,1016mb,0.6m,0.4m,0.4m,065°,030°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 19:13 Z,"32° 49' 43.24"" N","012° 40' 32.95"" E",029°,000.0 kn.,000.0 kn.,004.0m/s,070°,1016mb,0.6m,0.4m,0.4m,065°,030°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 18:10 Z,"32° 49' 41.62"" N","012° 40' 32.73"" E",055°,000.0 kn.,000.0 kn.,003.0m/s,102°,1017mb,0.6m,0.4m,0.5m,095°,035°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 17:13 Z,"32° 49' 41.37"" N","012° 40' 32.70"" E",044°,000.0 kn.,000.0 kn.,003.0m/s,092°,1017mb,0.5m,0.3m,0.4m,090°,030°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 16:10 Z,"32° 49' 40.40"" N","012° 40' 32.98"" E",119°,000.0 kn.,000.0 kn.,003.0m/s,082°,1017mb,0.5m,0.3m,0.4m,080°,025°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 15:10 Z,"32° 49' 40.04"" N","012° 40' 33.02"" E",017°,000.0 kn.,000.0 kn.,004.0m/s,074°,1017mb,0.5m,0.3m,0.4m,070°,020°,005sec,003sec,0.00m/s,050°
AIS.636013410.S-34,08.05.2019 14:10 Z,"32° 49' 39.64"" N","012° 40' 33.60"" E",287°,000.0 kn.,000.0 kn.,004.0m/s,064°,1018mb,0.5m,0.3m,0.4m,060°,015°,005sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),08.05.2019 13:28 Z,"32° 49' 40.80"" N","012° 40' 33.60"" E",171°,000.0 kn.,000.0 kn.,004.0m/s,060°,1018mb,0.4m,0.2m,0.4m,060°,010°,005sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),08.05.2019 07:26 Z,"32° 49' 38.40"" N","012° 40' 35.99"" E",171°,000.2 kn.,000.0 kn.,003.0m/s,118°,1019mb,0.5m,0.1m,0.5m,125°,015°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),08.05.2019 01:28 Z,"32° 49' 43.19"" N","012° 40' 33.60"" E",210°,000.2 kn.,000.0 kn.,003.0m/s,098°,1020mb,0.7m,0.2m,0.7m,100°,000°,006sec,004sec,0.00m/s,050°
INC.463702145 (9469.014),07.05.2019 19:26 Z,"32° 49' 40.80"" N","012° 40' 33.60"" E",203°,000.2 kn.,000.3 kn.,005.0m/s,062°,1019mb,0.9m,0.4m,0.8m,065°,355°,007sec,004sec,0.00m/s,050°
INC.463702145 (9469.014),07.05.2019 13:28 Z,"32° 48' 19.19"" N","012° 41' 45.60"" E",259°,000.2 kn.,000.0 kn.,004.0m/s,026°,1020mb,1.0m,0.3m,1.0m,030°,355°,008sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),07.05.2019 07:26 Z,"32° 48' 19.19"" N","012° 41' 48.00"" E",123°,000.2 kn.,000.0 kn.,003.0m/s,102°,1021mb,1.1m,0.2m,1.0m,115°,000°,008sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),07.05.2019 01:28 Z,"32° 48' 21.60"" N","012° 41' 45.60"" E",307°,000.2 kn.,000.0 kn.,002.0m/s,110°,1021mb,1.2m,0.3m,1.2m,120°,000°,007sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),06.05.2019 19:26 Z,"32° 48' 21.60"" N","012° 41' 45.60"" E",273°,000.2 kn.,000.0 kn.,004.0m/s,034°,1019mb,1.1m,0.3m,1.1m,045°,000°,007sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),06.05.2019 13:28 Z,"32° 48' 16.80"" N","012° 41' 50.39"" E",127°,000.2 kn.,000.0 kn.,005.0m/s,002°,1019mb,1.0m,0.6m,0.9m,015°,000°,007sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),06.05.2019 07:26 Z,"32° 48' 16.80"" N","012° 41' 50.39"" E",291°,000.2 kn.,000.0 kn.,003.0m/s,356°,1017mb,0.9m,0.3m,0.7m,355°,005°,006sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),06.05.2019 01:28 Z,"32° 48' 28.80"" N","012° 41' 45.60"" E",165°,000.4 kn.,000.0 kn.,002.0m/s,110°,1016mb,0.9m,0.2m,0.8m,120°,010°,006sec,002sec,0.00m/s,050°
INC.463702145 (9469.014),05.05.2019 19:26 Z,"32° 48' 19.19"" N","012° 41' 45.60"" E",098°,000.6 kn.,000.0 kn.,004.0m/s,054°,1014mb,1.1m,0.5m,1.0m,060°,350°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),05.05.2019 13:28 Z,"32° 48' 16.80"" N","012° 41' 52.80"" E",261°,000.2 kn.,000.1 kn.,003.0m/s,000°,1014mb,1.2m,0.6m,1.0m,005°,000°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),05.05.2019 07:26 Z,"32° 48' 31.20"" N","012° 42' 36.00"" E",188°,002.8 kn.,000.2 kn.,003.0m/s,002°,1013mb,1.2m,0.6m,1.0m,010°,000°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),05.05.2019 01:28 Z,"32° 49' 21.59"" N","012° 41' 48.00"" E",075°,000.2 kn.,000.0 kn.,004.0m/s,012°,1010mb,1.4m,0.7m,1.1m,025°,355°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),04.05.2019 19:26 Z,"32° 49' 21.59"" N","012° 41' 50.39"" E",059°,000.4 kn.,000.0 kn.,007.0m/s,354°,1007mb,1.3m,0.8m,1.0m,355°,345°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),04.05.2019 13:26 Z,"32° 49' 23.99"" N","012° 41' 57.60"" E",242°,000.4 kn.,000.2 kn.,008.0m/s,300°,1004mb,1.1m,1.0m,0.7m,305°,080°,006sec,004sec,0.00m/s,050°
INC.463702145 (9469.014),04.05.2019 07:26 Z,"32° 48' 55.20"" N","012° 40' 35.99"" E",189°,000.2 kn.,000.0 kn.,007.0m/s,240°,1001mb,1.1m,0.9m,0.7m,240°,075°,006sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),04.05.2019 01:28 Z,"32° 48' 52.80"" N","012° 40' 31.20"" E",249°,000.4 kn.,000.0 kn.,007.0m/s,190°,1002mb,1.1m,0.7m,0.8m,195°,085°,006sec,004sec,0.00m/s,050°
INC.463702145 (9469.014),03.05.2019 19:26 Z,"32° 49' 07.20"" N","012° 40' 26.39"" E",131°,000.2 kn.,000.0 kn.,009.0m/s,178°,1003mb,1.0m,0.7m,0.6m,180°,080°,005sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),03.05.2019 13:28 Z,"32° 49' 07.20"" N","012° 40' 19.20"" E",080°,000.2 kn.,000.0 kn.,009.0m/s,148°,1007mb,0.9m,0.9m,0.4m,150°,130°,004sec,003sec,0.00m/s,050°
INC.463702145 (9469.014),03.05.2019 07:26 Z,"32° 48' 55.20"" N","012° 40' 12.00"" E",146°,000.2 kn.,008.7 kn.,009.0m/s,148°,1011mb,0.7m,0.6m,0.4m,150°,075°,004sec,003sec,0.00m/s,050°
AIS.636013410.S-34,03.05.2019 04:39 Z,"33° 12' 41.00"" N","012° 35' 06.50"" E",186°,013.5 kn.,013.7 kn.,008.0m/s,134°,1012mb,0.9m,0.7m,0.4m,135°,095°,004sec,003sec,0.00m/s,231°
AIS.636013410.S-34,03.05.2019 01:58 Z,"33° 48' 35.20"" N","012° 26' 14.24"" E",169°,012.9 kn.,013.7 kn.,007.0m/s,136°,1013mb,0.9m,0.7m,0.4m,135°,100°,004sec,004sec,0.10m/s,231°
INC.463702145 (9469.014),03.05.2019 01:28 Z,"33° 55' 23.99"" N","012° 24' 31.20"" E",167°,013.6 kn.,014.4 kn.,007.0m/s,138°,1013mb,0.8m,0.7m,0.4m,135°,105°,004sec,004sec,0.10m/s,231°
AIS.636013410.S-34,03.05.2019 01:25 Z,"33° 56' 00.02"" N","012° 24' 22.06"" E",170°,013.0 kn.,013.8 kn.,007.0m/s,136°,1013mb,0.8m,0.7m,0.4m,135°,105°,004sec,004sec,0.10m/s,231°
AIS.636013410.S-34,03.05.2019 00:35 Z,"34° 07' 21.46"" N","012° 21' 46.62"" E",171°,012.8 kn.,013.8 kn.,007.0m/s,138°,1014mb,0.8m,0.6m,0.4m,140°,110°,004sec,004sec,0.09m/s,229°
AIS.636013410.S-34,02.05.2019 23:41 Z,"34° 19' 27.40"" N","012° 19' 10.20"" E",171°,012.8 kn.,013.9 kn.,006.0m/s,126°,1014mb,0.8m,0.7m,0.4m,125°,085°,004sec,003sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 22:55 Z,"34° 29' 59.31"" N","012° 16' 56.45"" E",171°,012.9 kn.,014.1 kn.,006.0m/s,126°,1014mb,0.8m,0.7m,0.4m,125°,085°,004sec,003sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 22:05 Z,"34° 41' 23.56"" N","012° 14' 23.24"" E",170°,013.1 kn.,014.1 kn.,005.0m/s,126°,1014mb,0.7m,0.6m,0.4m,125°,085°,004sec,004sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 21:14 Z,"34° 53' 09.56"" N","012° 11' 41.38"" E",169°,013.1 kn.,014.3 kn.,005.0m/s,128°,1015mb,0.7m,0.6m,0.4m,130°,080°,004sec,004sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 20:25 Z,"35° 04' 31.61"" N","012° 08' 57.76"" E",171°,013.2 kn.,014.3 kn.,005.0m/s,128°,1015mb,0.7m,0.6m,0.3m,130°,080°,004sec,003sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 19:35 Z,"35° 16' 14.08"" N","012° 06' 15.22"" E",168°,013.2 kn.,011.9 kn.,005.0m/s,128°,1015mb,0.6m,0.5m,0.3m,130°,075°,004sec,003sec,0.05m/s,168°
INC.463702145 (9469.014),02.05.2019 19:26 Z,"35° 18' 07.20"" N","012° 05' 45.60"" E",168°,014.2 kn.,014.9 kn.,005.0m/s,128°,1015mb,0.6m,0.5m,0.3m,125°,070°,004sec,003sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 18:45 Z,"35° 27' 55.51"" N","012° 03' 13.03"" E",168°,013.3 kn.,014.5 kn.,005.0m/s,128°,1015mb,0.5m,0.4m,0.3m,125°,070°,004sec,003sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 17:55 Z,"35° 39' 35.96"" N","011° 59' 55.32"" E",167°,013.6 kn.,014.5 kn.,004.0m/s,144°,1015mb,0.6m,0.4m,0.3m,145°,075°,004sec,002sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 17:05 Z,"35° 51' 25.99"" N","011° 56' 21.40"" E",172°,013.6 kn.,014.7 kn.,004.0m/s,146°,1015mb,0.6m,0.4m,0.3m,150°,010°,004sec,002sec,0.05m/s,168°
AIS.636013410.S-34,02.05.2019 16:15 Z,"36° 03' 22.64"" N","011° 53' 12.66"" E",166°,015.0 kn.,015.1 kn.,004.0m/s,146°,1016mb,0.5m,0.3m,0.3m,150°,340°,004sec,003sec,0.09m/s,102°
AIS.636013410.S-34,02.05.2019 15:25 Z,"36° 15' 24.76"" N","011° 49' 11.17"" E",160°,015.0 kn.,014.7 kn.,003.0m/s,148°,1016mb,0.4m,0.3m,0.3m,150°,330°,004sec,002sec,0.08m/s,128°
AIS.636013410.S-34,02.05.2019 14:35 Z,"36° 26' 55.17"" N","011° 44' 25.54"" E",159°,013.5 kn.,014.6 kn.,003.0m/s,150°,1016mb,0.4m,0.2m,0.3m,155°,320°,004sec,002sec,0.08m/s,141°
AIS.636013410.S-34,02.05.2019 13:45 Z,"36° 38' 16.22"" N","011° 39' 12.67"" E",159°,014.6 kn.,014.9 kn.,003.0m/s,148°,1016mb,0.4m,0.2m,0.3m,155°,320°,004sec,002sec,0.09m/s,159°
INC.463702145 (9469.014),02.05.2019 13:28 Z,"36° 42' 19.20"" N","011° 37' 11.99"" E",157°,014.8 kn.,014.9 kn.,003.0m/s,148°,1016mb,0.4m,0.2m,0.3m,155°,315°,004sec,002sec,0.09m/s,160°
AIS.636013410.S-34,02.05.2019 12:55 Z,"36° 49' 51.31"" N","011° 33' 17.56"" E",158°,014.9 kn.,014.9 kn.,003.0m/s,146°,1016mb,0.3m,0.1m,0.3m,155°,310°,004sec,002sec,0.09m/s,161°
AIS.636013410.S-34,02.05.2019 12:05 Z,"37° 01' 19.16"" N","011° 27' 36.61"" E",158°,014.7 kn.,015.3 kn.,002.0m/s,132°,1015mb,0.5m,0.3m,0.3m,180°,285°,004sec,003sec,0.09m/s,162°
AIS.636013410.S-34,02.05.2019 11:15 Z,"37° 12' 58.10"" N","011° 21' 04.46"" E",150°,013.6 kn.,014.9 kn.,002.0m/s,132°,1015mb,0.4m,0.3m,0.4m,190°,285°,004sec,002sec,0.09m/s,162°
AIS.636013410.S-34,02.05.2019 10:24 Z,"37° 22' 04.18"" N","011° 10' 24.16"" E",121°,015.2 kn.,015.0 kn.,002.0m/s,136°,1015mb,0.5m,0.3m,0.4m,195°,285°,004sec,002sec,0.08m/s,157°
AIS.636013410.S-34,02.05.2019 09:33 Z,"37° 25' 33.99"" N","010° 54' 54.07"" E",104°,015.2 kn.,015.1 kn.,001.0m/s,144°,1015mb,0.5m,0.3m,0.4m,190°,290°,004sec,002sec,0.10m/s,098°
AIS.636013410.S-34,02.05.2019 08:44 Z,"37° 28' 39.14"" N","010° 40' 02.06"" E",103°,014.1 kn.,015.4 kn.,002.0m/s,164°,1015mb,0.4m,0.3m,0.4m,190°,300°,004sec,002sec,0.15m/s,099°
AIS.636013410.S-34,02.05.2019 07:52 Z,"37° 31' 46.45"" N","010° 23' 40.02"" E",106°,014.5 kn.,014.3 kn.,002.0m/s,168°,1016mb,0.4m,0.2m,0.4m,185°,305°,004sec,002sec,0.15m/s,099°
INC.463702145 (9469.014),02.05.2019 07:26 Z,"37° 33' 09.59"" N","010° 15' 52.80"" E",100°,015.2 kn.,016.5 kn.,002.0m/s,172°,1016mb,0.4m,0.2m,0.4m,185°,310°,004sec,002sec,0.15m/s,099°
AIS.636013410.S-34,02.05.2019 07:03 Z,"37° 33' 48.06"" N","010° 08' 09.38"" E",093°,015.2 kn.,015.1 kn.,002.0m/s,174°,1016mb,0.4m,0.2m,0.4m,185°,310°,004sec,002sec,0.15m/s,099°
AIS.636013410.S-34,02.05.2019 06:14 Z,"37° 35' 36.49"" N","009° 52' 49.89"" E",097°,015.2 kn.,015.0 kn.,001.0m/s,146°,1016mb,0.4m,0.2m,0.4m,175°,295°,004sec,002sec,0.15m/s,099°
AIS.636013410.S-34,02.05.2019 05:11 Z,"37° 37' 18.76"" N","009° 32' 56.70"" E",097°,014.8 kn.,014.7 kn.,001.0m/s,134°,1016mb,0.5m,0.2m,0.4m,195°,300°,004sec,002sec,0.14m/s,114°
INC.463702145 (9469.014),02.05.2019 01:28 Z,"37° 40' 45.59"" N","008° 24' 04.80"" E",090°,015.4 kn.,014.8 kn.,001.0m/s,096°,1016mb,0.5m,0.2m,0.5m,105°,335°,005sec,002sec,0.15m/s,095°
INC.463702145 (9469.014),01.05.2019 19:28 Z,"37° 35' 33.60"" N","006° 32' 28.80"" E",084°,015.2 kn.,007.9 kn.,003.0m/s,068°,1015mb,0.6m,0.3m,0.5m,060°,355°,005sec,002sec,0.15m/s,093°
INC.463702145 (9469.014),01.05.2019 13:26 Z,"37° 32' 07.19"" N","005° 32' 43.20"" E",177°,000.8 kn.,000.8 kn.,003.0m/s,084°,1016mb,0.6m,0.4m,0.5m,075°,010°,005sec,002sec,0.15m/s,093°
AIS.636013410.S-34,01.05.2019 10:10 Z,"37° 34' 30.21"" N","005° 31' 46.95"" E",205°,000.6 kn.,000.7 kn.,002.0m/s,098°,1016mb,0.6m,0.3m,0.6m,100°,010°,005sec,002sec,0.15m/s,093°
AIS.636013410.S-34,01.05.2019 09:59 Z,"37° 34' 36.69"" N","005° 31' 50.70"" E",206°,000.6 kn.,000.6 kn.,002.0m/s,100°,1016mb,0.6m,0.3m,0.6m,100°,010°,005sec,002sec,0.15m/s,093°
AIS.636013410.S-19,01.05.2019 09:48 Z,"37° 34' 42.94"" N","005° 31' 54.73"" E",208°,000.6 kn.,000.6 kn.,002.0m/s,100°,1016mb,0.6m,0.3m,0.6m,100°,010°,005sec,002sec,0.15m/s,093°
