Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
AIS.636013411.S-19,12.11.2019 15:39 Z,"36° 26' 12.15"" N","024° 36' 35.79"" W",272°,012.7 kn.,012.8 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-34,12.11.2019 15:35 Z,"36° 26' 11.65"" N","024° 35' 29.54"" W",270°,012.9 kn.,015.3 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:35 Z,"36° 26' 11.53"" N","024° 35' 21.63"" W",272°,012.8 kn.,012.9 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:29 Z,"36° 26' 10.41"" N","024° 33' 56.98"" W",271°,012.7 kn.,012.2 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:24 Z,"36° 26' 09.47"" N","024° 32' 44.37"" W",271°,012.5 kn.,012.8 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:19 Z,"36° 26' 06.93"" N","024° 31' 21.96"" W",273°,012.6 kn.,012.3 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:14 Z,"36° 26' 03.22"" N","024° 30' 01.99"" W",274°,012.4 kn.,012.3 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:09 Z,"36° 25' 59.97"" N","024° 28' 47.77"" W",274°,012.4 kn.,012.3 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.1m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 15:04 Z,"36° 25' 54.24"" N","024° 27' 31.36"" W",276°,012.3 kn.,012.6 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:59 Z,"36° 25' 48.29"" N","024° 26' 12.15"" W",274°,012.4 kn.,012.4 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:54 Z,"36° 25' 45.72"" N","024° 24' 54.96"" W",273°,012.5 kn.,012.4 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:49 Z,"36° 25' 42.93"" N","024° 23' 38.14"" W",272°,012.4 kn.,012.9 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-34,12.11.2019 14:45 Z,"36° 25' 41.08"" N","024° 22' 26.47"" W",269°,012.4 kn.,010.5 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:44 Z,"36° 25' 41.01"" N","024° 22' 16.26"" W",272°,012.4 kn.,012.1 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:39 Z,"36° 25' 40.02"" N","024° 20' 59.46"" W",271°,012.4 kn.,012.8 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:34 Z,"36° 25' 38.98"" N","024° 19' 41.79"" W",270°,012.5 kn.,012.5 kn.,004.0m/s,354°,1030mb,2.2m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:29 Z,"36° 25' 38.43"" N","024° 18' 24.49"" W",270°,012.5 kn.,012.3 kn.,004.0m/s,354°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:24 Z,"36° 25' 37.72"" N","024° 17' 04.59"" W",269°,012.5 kn.,013.0 kn.,004.0m/s,354°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,148°
AIS.636013411.S-19,12.11.2019 14:19 Z,"36° 25' 36.58"" N","024° 15' 43.85"" W",272°,012.7 kn.,012.3 kn.,004.0m/s,354°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,149°
AIS.636013411.S-19,12.11.2019 14:14 Z,"36° 25' 34.13"" N","024° 14' 27.55"" W",273°,012.7 kn.,012.6 kn.,004.0m/s,354°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,149°
AIS.636013411.S-19,12.11.2019 14:09 Z,"36° 25' 31.36"" N","024° 13' 09.31"" W",272°,012.5 kn.,012.6 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 14:03 Z,"36° 25' 27.37"" N","024° 11' 47.13"" W",273°,012.4 kn.,012.5 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:58 Z,"36° 25' 24.15"" N","024° 10' 29.65"" W",274°,012.5 kn.,011.9 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 13:55 Z,"36° 25' 21.97"" N","024° 09' 45.82"" W",275°,012.4 kn.,013.0 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:53 Z,"36° 25' 20.46"" N","024° 09' 13.11"" W",273°,012.5 kn.,000.9 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
INC.463702393 (9469.007),12.11.2019 13:52 Z,"36° 25' 21.59"" N","024° 09' 14.40"" W",273°,012.6 kn.,019.5 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:48 Z,"36° 25' 17.14"" N","024° 07' 55.89"" W",272°,012.5 kn.,012.7 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:43 Z,"36° 25' 13.91"" N","024° 06' 33.06"" W",272°,012.4 kn.,012.0 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:38 Z,"36° 25' 11.35"" N","024° 05' 20.74"" W",272°,012.4 kn.,012.5 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.2m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:33 Z,"36° 25' 10.66"" N","024° 04' 01.13"" W",270°,012.5 kn.,012.5 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:28 Z,"36° 25' 10.49"" N","024° 02' 43.68"" W",270°,012.5 kn.,012.4 kn.,004.0m/s,352°,1030mb,2.3m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:23 Z,"36° 25' 09.97"" N","024° 01' 23.88"" W",270°,012.4 kn.,012.6 kn.,004.0m/s,350°,1030mb,2.3m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:18 Z,"36° 25' 09.88"" N","024° 00' 04.51"" W",269°,012.4 kn.,012.5 kn.,004.0m/s,350°,1030mb,2.3m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:13 Z,"36° 25' 07.66"" N","023° 58' 47.23"" W",276°,012.5 kn.,012.6 kn.,004.0m/s,350°,1030mb,2.3m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:08 Z,"36° 25' 01.57"" N","023° 57' 29.77"" W",275°,012.6 kn.,012.3 kn.,004.0m/s,350°,1030mb,2.3m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 13:04 Z,"36° 24' 57.42"" N","023° 56' 37.60"" W",275°,012.7 kn.,012.7 kn.,004.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 13:03 Z,"36° 24' 55.38"" N","023° 56' 11.52"" W",276°,012.6 kn.,013.1 kn.,004.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,015sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:58 Z,"36° 24' 49.53"" N","023° 54' 48.18"" W",274°,012.5 kn.,012.2 kn.,004.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,015sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:52 Z,"36° 24' 47.30"" N","023° 53' 20.09"" W",271°,012.5 kn.,012.6 kn.,004.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,015sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:45 Z,"36° 24' 45.36"" N","023° 51' 36.42"" W",271°,012.5 kn.,012.5 kn.,005.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,015sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:40 Z,"36° 24' 43.39"" N","023° 50' 19.24"" W",271°,012.5 kn.,012.4 kn.,005.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,015sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:37 Z,"36° 24' 42.43"" N","023° 49' 33.01"" W",271°,012.4 kn.,012.6 kn.,005.0m/s,350°,1030mb,2.4m,0.5m,2.3m,350°,330°,015sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:32 Z,"36° 24' 40.81"" N","023° 48' 10.84"" W",272°,012.5 kn.,012.2 kn.,005.0m/s,354°,1028mb,2.2m,0.6m,2.2m,355°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:26 Z,"36° 24' 39.29"" N","023° 46' 44.24"" W",272°,012.4 kn.,012.4 kn.,005.0m/s,354°,1028mb,2.2m,0.6m,2.2m,355°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:21 Z,"36° 24' 37.98"" N","023° 45' 27.70"" W",272°,012.3 kn.,012.9 kn.,005.0m/s,354°,1028mb,2.2m,0.6m,2.2m,355°,330°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:16 Z,"36° 24' 35.76"" N","023° 44' 15.78"" W",273°,012.5 kn.,011.1 kn.,005.0m/s,354°,1028mb,2.3m,0.6m,2.2m,355°,330°,014sec,004sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 12:15 Z,"36° 24' 35.38"" N","023° 43' 54.91"" W",270°,012.4 kn.,012.5 kn.,005.0m/s,354°,1028mb,2.3m,0.6m,2.2m,355°,330°,014sec,004sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 12:12 Z,"36° 24' 34.29"" N","023° 43' 08.74"" W",271°,012.4 kn.,012.6 kn.,005.0m/s,354°,1028mb,2.3m,0.6m,2.2m,355°,330°,014sec,004sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 11:11 Z,"36° 23' 59.95"" N","023° 27' 16.81"" W",272°,012.6 kn.,000.1 kn.,004.0m/s,354°,1028mb,2.3m,0.5m,2.2m,350°,335°,013sec,003sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 11:11 Z,"36° 23' 59.96"" N","023° 27' 16.81"" W",272°,012.6 kn.,012.6 kn.,004.0m/s,354°,1028mb,2.3m,0.5m,2.2m,350°,335°,013sec,003sec,0.10m/s,151°
AIS.636013411.S-19,12.11.2019 10:15 Z,"36° 23' 27.93"" N","023° 12' 48.22"" W",272°,012.4 kn.,009.9 kn.,004.0m/s,354°,1028mb,2.3m,0.5m,2.2m,350°,335°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 10:14 Z,"36° 23' 27.67"" N","023° 12' 37.83"" W",272°,012.4 kn.,012.6 kn.,004.0m/s,354°,1028mb,2.3m,0.5m,2.2m,350°,335°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 08:43 Z,"36° 22' 47.13"" N","022° 48' 54.53"" W",272°,012.7 kn.,012.5 kn.,004.0m/s,356°,1028mb,2.3m,0.5m,2.3m,355°,335°,014sec,003sec,0.10m/s,151°
AIS.636013411.S-34,12.11.2019 04:14 Z,"36° 20' 31.20"" N","021° 39' 50.43"" W",273°,012.3 kn.,013.2 kn.,004.0m/s,006°,1030mb,2.2m,0.6m,2.1m,005°,340°,012sec,003sec,0.19m/s,145°
AIS.636013411.S-19,12.11.2019 04:12 Z,"36° 20' 29.79"" N","021° 39' 10.27"" W",272°,012.3 kn.,010.6 kn.,004.0m/s,006°,1030mb,2.2m,0.6m,2.1m,005°,340°,012sec,003sec,0.19m/s,145°
AIS.636013411.S-19,12.11.2019 04:11 Z,"36° 20' 29.17"" N","021° 38' 55.01"" W",274°,012.3 kn.,012.3 kn.,004.0m/s,006°,1030mb,2.2m,0.6m,2.1m,005°,340°,012sec,003sec,0.19m/s,145°
AIS.636013411.S-19,12.11.2019 04:04 Z,"36° 20' 24.36"" N","021° 37' 13.59"" W",272°,012.1 kn.,012.3 kn.,004.0m/s,006°,1030mb,2.2m,0.6m,2.1m,005°,340°,012sec,003sec,0.19m/s,145°
INC.463702393 (9469.007),11.11.2019 13:52 Z,"36° 13' 21.60"" N","018° 00' 50.39"" W",273°,012.4 kn.,012.1 kn.,007.0m/s,002°,1030mb,2.4m,1.1m,2.2m,000°,335°,011sec,005sec,0.18m/s,154°
INC.463702393 (9469.007),11.11.2019 07:38 Z,"36° 10' 21.59"" N","016° 28' 02.39"" W",272°,011.8 kn.,012.1 kn.,007.0m/s,358°,1029mb,2.9m,1.1m,2.7m,000°,335°,013sec,005sec,0.18m/s,148°
AIS.636013411.S-34,10.11.2019 23:10 Z,"36° 06' 19.36"" N","014° 22' 06.49"" W",271°,011.9 kn.,009.2 kn.,007.0m/s,354°,1028mb,3.4m,1.2m,3.2m,355°,330°,014sec,005sec,0.18m/s,142°
AIS.636013411.S-19,10.11.2019 23:09 Z,"36° 06' 19.11"" N","014° 21' 58.92"" W",272°,011.7 kn.,012.0 kn.,007.0m/s,354°,1028mb,3.4m,1.2m,3.2m,355°,330°,014sec,005sec,0.18m/s,142°
INC.463702393 (9469.007),10.11.2019 13:52 Z,"36° 01' 40.79"" N","012° 04' 26.39"" W",273°,012.2 kn.,012.2 kn.,008.0m/s,002°,1028mb,3.3m,1.7m,2.9m,000°,330°,013sec,006sec,0.10m/s,152°
AIS.636013411.S-34,09.11.2019 14:13 Z,"35° 57' 09.18"" N","006° 09' 16.50"" W",272°,010.9 kn.,010.8 kn.,002.0m/s,318°,1024mb,1.1m,0.6m,0.8m,285°,290°,007sec,003sec,0.18m/s,110°
AIS.636013411.S-34,09.11.2019 13:12 Z,"35° 57' 06.19"" N","005° 55' 51.16"" W",272°,010.7 kn.,010.5 kn.,002.0m/s,310°,1024mb,1.0m,0.6m,0.7m,275°,290°,007sec,003sec,0.00m/s,000°
AIS.636013411.S-34,09.11.2019 12:13 Z,"35° 56' 50.35"" N","005° 43' 01.61"" W",267°,010.3 kn.,010.6 kn.,001.0m/s,322°,1024mb,0.9m,0.7m,0.6m,280°,295°,006sec,004sec,0.44m/s,013°
AIS.636013411.S-34,09.11.2019 11:13 Z,"35° 58' 53.32"" N","005° 30' 09.20"" W",248°,010.2 kn.,009.6 kn.,001.0m/s,310°,1024mb,1.0m,0.6m,0.6m,275°,290°,006sec,003sec,0.69m/s,005°
AIS.636013411.S-19,09.11.2019 10:15 Z,"36° 01' 09.16"" N","005° 19' 03.16"" W",263°,009.8 kn.,009.7 kn.,001.0m/s,304°,1024mb,0.9m,0.6m,0.5m,270°,285°,006sec,003sec,0.16m/s,351°
AIS.636013411.S-34,09.11.2019 10:13 Z,"36° 01' 11.06"" N","005° 18' 45.35"" W",262°,009.8 kn.,010.0 kn.,001.0m/s,304°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.16m/s,350°
AIS.636013411.S-19,09.11.2019 10:08 Z,"36° 01' 17.74"" N","005° 17' 46.33"" W",261°,010.1 kn.,010.1 kn.,001.0m/s,304°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.16m/s,343°
AIS.636013411.S-19,09.11.2019 10:00 Z,"36° 01' 40.85"" N","005° 16' 04.30"" W",259°,010.3 kn.,010.5 kn.,001.0m/s,304°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.08m/s,330°
AIS.636013411.S-19,09.11.2019 09:54 Z,"36° 01' 50.57"" N","005° 14' 47.40"" W",261°,010.6 kn.,010.6 kn.,001.0m/s,302°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.08m/s,316°
AIS.636013411.S-19,09.11.2019 09:50 Z,"36° 01' 56.82"" N","005° 14' 02.32"" W",258°,010.6 kn.,010.6 kn.,001.0m/s,302°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.08m/s,306°
AIS.636013411.S-19,09.11.2019 09:46 Z,"36° 02' 08.61"" N","005° 13' 05.23"" W",252°,010.5 kn.,010.4 kn.,001.0m/s,302°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.08m/s,296°
AIS.636013411.S-19,09.11.2019 09:41 Z,"36° 02' 21.06"" N","005° 12' 00.22"" W",260°,010.4 kn.,010.2 kn.,001.0m/s,302°,1024mb,0.9m,0.6m,0.5m,270°,285°,005sec,003sec,0.08m/s,284°
AIS.636013411.S-19,09.11.2019 09:35 Z,"36° 02' 30.26"" N","005° 10' 53.96"" W",261°,010.3 kn.,010.1 kn.,001.0m/s,300°,1024mb,0.9m,0.6m,0.5m,270°,280°,005sec,003sec,0.08m/s,269°
AIS.636013411.S-19,09.11.2019 09:29 Z,"36° 02' 40.03"" N","005° 09' 35.91"" W",260°,010.0 kn.,009.9 kn.,001.0m/s,300°,1024mb,0.9m,0.6m,0.5m,270°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 09:25 Z,"36° 02' 47.40"" N","005° 08' 43.56"" W",260°,009.8 kn.,009.8 kn.,001.0m/s,300°,1024mb,0.9m,0.6m,0.5m,270°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 09:20 Z,"36° 02' 54.33"" N","005° 07' 54.01"" W",261°,009.8 kn.,009.8 kn.,001.0m/s,298°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 09:15 Z,"36° 03' 02.86"" N","005° 06' 52.39"" W",261°,009.7 kn.,009.8 kn.,001.0m/s,298°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-34,09.11.2019 09:13 Z,"36° 03' 07.45"" N","005° 06' 20.99"" W",259°,009.7 kn.,009.6 kn.,001.0m/s,298°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 09:10 Z,"36° 03' 12.00"" N","005° 05' 49.77"" W",260°,009.6 kn.,009.6 kn.,001.0m/s,298°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 09:05 Z,"36° 03' 20.22"" N","005° 04' 55.04"" W",260°,009.7 kn.,009.7 kn.,001.0m/s,296°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 09:00 Z,"36° 03' 28.54"" N","005° 03' 54.37"" W",260°,009.7 kn.,009.8 kn.,001.0m/s,298°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:55 Z,"36° 03' 36.43"" N","005° 02' 48.52"" W",264°,009.9 kn.,009.9 kn.,001.0m/s,296°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:50 Z,"36° 03' 41.44"" N","005° 01' 52.12"" W",264°,009.8 kn.,009.8 kn.,001.0m/s,294°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:45 Z,"36° 03' 46.81"" N","005° 00' 52.07"" W",262°,009.7 kn.,009.7 kn.,001.0m/s,294°,1024mb,0.8m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:40 Z,"36° 03' 53.03"" N","004° 59' 52.85"" W",263°,009.7 kn.,009.6 kn.,001.0m/s,294°,1024mb,0.8m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:34 Z,"36° 04' 00.09"" N","004° 58' 45.76"" W",263°,009.5 kn.,009.5 kn.,001.0m/s,294°,1024mb,0.8m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:29 Z,"36° 04' 06.26"" N","004° 57' 47.89"" W",262°,009.5 kn.,009.7 kn.,001.0m/s,296°,1024mb,0.8m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:25 Z,"36° 04' 12.59"" N","004° 56' 52.81"" W",262°,009.6 kn.,009.6 kn.,001.0m/s,294°,1024mb,0.9m,0.6m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:19 Z,"36° 04' 21.28"" N","004° 55' 52.47"" W",258°,009.7 kn.,009.7 kn.,001.0m/s,294°,1024mb,0.9m,0.7m,0.4m,265°,275°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-19,09.11.2019 08:15 Z,"36° 04' 31.59"" N","004° 54' 55.98"" W",257°,009.7 kn.,009.7 kn.,001.0m/s,296°,1024mb,0.9m,0.7m,0.4m,265°,280°,005sec,003sec,0.28m/s,090°
AIS.636013411.S-34,09.11.2019 08:13 Z,"36° 04' 34.85"" N","004° 54' 38.74"" W",256°,009.8 kn.,009.8 kn.,001.0m/s,296°,1024mb,0.9m,0.7m,0.4m,265°,280°,005sec,003sec,0.27m/s,090°
AIS.636013411.S-19,09.11.2019 08:09 Z,"36° 04' 43.30"" N","004° 53' 53.31"" W",258°,009.8 kn.,009.9 kn.,001.0m/s,296°,1024mb,0.9m,0.7m,0.4m,265°,280°,005sec,003sec,0.27m/s,089°
AIS.636013411.S-19,09.11.2019 08:04 Z,"36° 04' 53.71"" N","004° 52' 53.44"" W",258°,009.9 kn.,009.9 kn.,001.0m/s,296°,1024mb,0.9m,0.7m,0.4m,265°,275°,005sec,003sec,0.27m/s,089°
AIS.636013411.S-19,09.11.2019 07:59 Z,"36° 05' 03.41"" N","004° 51' 51.55"" W",260°,010.0 kn.,010.1 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.27m/s,088°
AIS.636013411.S-19,09.11.2019 07:54 Z,"36° 05' 10.51"" N","004° 50' 52.16"" W",263°,010.1 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.27m/s,087°
AIS.636013411.S-19,09.11.2019 07:49 Z,"36° 05' 19.90"" N","004° 49' 45.39"" W",263°,010.1 kn.,010.1 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.27m/s,087°
AIS.636013411.S-19,09.11.2019 07:42 Z,"36° 05' 28.96"" N","004° 48' 27.18"" W",262°,010.0 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.29m/s,087°
AIS.636013411.S-19,09.11.2019 07:39 Z,"36° 05' 33.37"" N","004° 47' 46.47"" W",264°,010.0 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.33m/s,087°
AIS.636013411.S-19,09.11.2019 07:34 Z,"36° 05' 39.50"" N","004° 46' 43.05"" W",263°,010.0 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.31m/s,086°
AIS.636013411.S-19,09.11.2019 07:28 Z,"36° 05' 46.06"" N","004° 45' 35.23"" W",262°,010.0 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.32m/s,086°
AIS.636013411.S-19,09.11.2019 07:23 Z,"36° 05' 52.81"" N","004° 44' 34.50"" W",262°,009.9 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.38m/s,086°
AIS.636013411.S-19,09.11.2019 07:19 Z,"36° 05' 59.14"" N","004° 43' 37.45"" W",261°,009.9 kn.,010.0 kn.,001.0m/s,298°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.40m/s,086°
AIS.636013411.S-34,09.11.2019 07:13 Z,"36° 06' 07.02"" N","004° 42' 30.12"" W",261°,010.0 kn.,010.0 kn.,001.0m/s,300°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.40m/s,085°
AIS.636013411.S-19,09.11.2019 07:13 Z,"36° 06' 07.83"" N","004° 42' 24.03"" W",261°,010.0 kn.,010.0 kn.,001.0m/s,300°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.40m/s,085°
AIS.636013411.S-19,09.11.2019 07:09 Z,"36° 06' 14.32"" N","004° 41' 35.30"" W",261°,010.0 kn.,010.1 kn.,001.0m/s,300°,1024mb,0.9m,0.7m,0.5m,270°,275°,005sec,003sec,0.40m/s,085°
AIS.636013411.S-19,09.11.2019 07:03 Z,"36° 06' 23.57"" N","004° 40' 30.04"" W",260°,010.1 kn.,010.1 kn.,001.0m/s,300°,1024mb,0.9m,0.7m,0.5m,270°,270°,005sec,003sec,0.41m/s,085°
AIS.636013411.S-19,09.11.2019 06:59 Z,"36° 06' 31.90"" N","004° 39' 30.67"" W",260°,010.2 kn.,005.0 kn.,001.0m/s,300°,1024mb,0.9m,0.7m,0.5m,270°,270°,005sec,003sec,0.41m/s,085°
INC.463702393 (9469.007),09.11.2019 06:58 Z,"36° 06' 33.60"" N","004° 39' 24.00"" W",260°,010.2 kn.,011.5 kn.,001.0m/s,300°,1024mb,0.9m,0.7m,0.5m,270°,270°,005sec,003sec,0.41m/s,085°
